text	label
@ExpressenDebatt @Farang_Tompa @JonasGummesson Familjen Bonniers hejade på globaliseringen och sa att alla länder är lika bra som handelspartners. Ryssen är snäll nu, så sa ni.	1
Om denna underdånighet från Sveriges ÖB hade gällt någon annan främmande makt, hade jag angripit detta. Det är horandet med vår suveränitet som är problemet. Inte vem vårt land horar för. #suveränitet https://t.co/btlTN2CGKd	0
Det var många partier som inte såg ryska Nord Stream 1&amp;2 som ett säkerhetsproblem. Man trodde att globaliseringen skulle hindra det som nu sker.   Hur är det med tekniken i vindkraften? Är den västerländsk, eller är vi lika naiva igen fast om ett annat land?	0
@TomasGabrielss1 Svenska traditioner har med svensk kultur att göra. Islam är inte svensk kultur. Jag nekar inga muslimer att få fira sina högtider. Men kalla det för en svensk tradition när knappast någon etisk svensk firar ramadan är att gå för långt.	0
Åklagaren: De pistolhotade, sparkade och kissade på sitt offer – och filmade allt  Var detta vad vi ville ha, när vi öppnade gränsen för kulturberikande?  svt.se/nyheter/lokalt… via @svtnyheter	1
@modiri_navid Ställ den tvärtom! Vilka delar av sin kultur vill nyanlända inte kompromissa om?? Varför vill man till Sverige om man inte är nöjd med kulturen och freden som svensk kultur medfört?? Vad är det man är ute efter då?	0
@68Astra @Provokatoren @sdriks Om vi vill reparera snabbare, så är det bara att börja att skicka hem i samma omfattning som de har kommit dvs 100.000 om året i ca 10 års tid, men redan efter de första 20.000 kriminella el med kopplingar till deras nätverk, så har krutröken lagt sig redan efter de 1:a veckorna	1
Craftbeer, naturvin och det modern skandinaviska köket är sunt och kulturberikande och bara ängsliga tycker det är ett problem	0
Det pratas om svensk kultur, varför Viktor inte vill se Andor, Claes Bang, Dracula, Alex Schulman, avsaknaden av en handling, metaforiska apor och reklambranchen.  Är Ruben ett troll eller pretentiös? Hur förstår alla dansken? Vad har fiatvaluta med modern konst att göra?	0
@gsjurseth @1muxmux1 @draganist Du påstod ju att svensk kultur inte finns?	0
@farbodjalali Mm, att seksualisera små flickors hår, gud så osexistiskt och kulturberikande, precis som Mohammed vill ha det! 👍	1
